C,class_weight,max_iter,multi_class,penalty,solver,l1_ratio,accuracy,F1_class_1,recall_class_1,precision_class_1,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted,roc_auc,matthews_corrcoef,Cust_metric
0.001,balanced,1000,multinomial,l2,lbfgs,,0.7597572602815842,0.7645232490966904,0.7799945471824158,0.7496544064360201,0.7601838727303291,0.7597572602815842,0.7601838746313319,0.7597572651239045,0.7597572602815842,0.7597572602815842,0.75965868934728,0.7597572602815842,0.7596586878697958,0.838070698364677,0.5199409620333636,0.760631601297162
0.001,balanced,1000,multinomial,l2,sag,,0.7597501042880818,0.7645145876965523,0.7799802355026539,0.7496509863953004,0.7601764139644551,0.7597501042880818,0.7601764159521611,0.7597501092840235,0.7597501042880818,0.7597501042880818,0.7596515971139929,0.7597501042880818,0.759651595602822,0.8380712280593129,0.5199263476527878,0.760624195230505
0.001,balanced,1000,multinomial,l2,saga,,0.7597572602815842,0.7645199651572124,0.7799802355026539,0.7496613430230349,0.7601832891758064,0.7597572602815842,0.7601832912382512,0.759757265431154,0.7597572602815842,0.7597572602815842,0.7596588222105796,0.7597572602815842,0.7596588206597437,0.8380710695178273,0.5199403792275225,0.7606310507999062
0.001,balanced,10000,ovr,l2,newton-cg,,0.7545905996355998,0.7588768283570401,0.7723662123252174,0.7458508521568429,0.7549129901073773,0.7545905996355998,0.7549129905946672,0.754590600942886,0.7545905996355998,0.7545905996355998,0.7545129709263757,0.7545905996355998,0.7545129705150323,0.8320595609790075,0.509503488756709,0.7553857424125084
0.001,balanced,10000,ovr,l2,lbfgs,,0.7545762874949671,0.758866155568246,0.7723662110962195,0.7458302010419787,0.7548991553305441,0.7545762874949671,0.7548991557118195,0.7545762886486251,0.7545762874949671,0.7545762874949671,0.7544985354588271,0.7545762874949671,0.7544985350714764,0.8320566753049455,0.5094753414093167,0.755372059480711
0.001,balanced,10000,ovr,l2,sag,,0.7545834436420975,0.7588680965697394,0.7723519000309566,0.7458473342576543,0.754905569607926,0.7545834436420975,0.754905570011435,0.7545834447957556,0.7545834436420975,0.7545834436420975,0.7545058743641918,0.7545834436420975,0.7545058739879537,0.8320595744957672,0.5094889122697248,0.7553783188053013
0.001,balanced,10000,ovr,l2,saga,,0.7545762874949671,0.7588593737197623,0.7723375877366957,0.7458438160093755,0.7548981348256745,0.7545762874949671,0.7548981352291836,0.7545762886486251,0.7545762874949671,0.7545762874949671,0.7544987806798956,0.7545762874949671,0.7544987803036572,0.8320595314839828,0.5094743215263986,0.7553708992878688
0.001,balanced,10000,multinomial,l2,newton-cg,,0.7597429482945794,0.7645092104623687,0.7799802355026539,0.7496406306235915,0.7601695390294996,0.7597429482945794,0.7601695409424791,0.7597429531368931,0.7597429482945794,0.7597429482945794,0.7596443719320035,0.7597429482945793,0.7596443704605043,0.8380711666086033,0.5199123163537525,0.7606173396380767
0.001,balanced,10000,multinomial,l2,lbfgs,,0.7597572602815842,0.7645232490966904,0.7799945471824158,0.7496544064360201,0.7601838727303291,0.7597572602815842,0.7601838746313319,0.7597572651239045,0.7597572602815842,0.7597572602815842,0.75965868934728,0.7597572602815842,0.7596586878697958,0.838070698364677,0.5199409620333636,0.760631601297162
0.001,balanced,10000,multinomial,l2,sag,,0.7597501042880818,0.7645145876965523,0.7799802355026539,0.7496509863953004,0.7601764139644551,0.7597501042880818,0.7601764159521611,0.7597501092840235,0.7597501042880818,0.7597501042880818,0.7596515971139929,0.7597501042880818,0.759651595602822,0.8380712280593129,0.5199263476527878,0.760624195230505
0.001,balanced,10000,multinomial,l2,saga,,0.7597572602815842,0.7645199651572124,0.7799802355026539,0.7496613430230349,0.7601832891758064,0.7597572602815842,0.7601832912382512,0.759757265431154,0.7597572602815842,0.7597572602815842,0.7596588222105796,0.7597572602815842,0.7596588206597437,0.8380710695178273,0.5199403792275225,0.7606310507999062
0.001,balanced,100000,ovr,l2,newton-cg,,0.7545905996355998,0.7588768283570401,0.7723662123252174,0.7458508521568429,0.7549129901073773,0.7545905996355998,0.7549129905946672,0.754590600942886,0.7545905996355998,0.7545905996355998,0.7545129709263757,0.7545905996355998,0.7545129705150323,0.8320595609790075,0.509503488756709,0.7553857424125084
0.001,balanced,100000,ovr,l2,lbfgs,,0.7545762874949671,0.758866155568246,0.7723662110962195,0.7458302010419787,0.7548991553305441,0.7545762874949671,0.7548991557118195,0.7545762886486251,0.7545762874949671,0.7545762874949671,0.7544985354588271,0.7545762874949671,0.7544985350714764,0.8320566753049455,0.5094753414093167,0.755372059480711
0.001,balanced,100000,ovr,l2,sag,,0.7545834436420975,0.7588680965697394,0.7723519000309566,0.7458473342576543,0.754905569607926,0.7545834436420975,0.754905570011435,0.7545834447957556,0.7545834436420975,0.7545834436420975,0.7545058743641918,0.7545834436420975,0.7545058739879537,0.8320595744957672,0.5094889122697248,0.7553783188053013
0.001,balanced,100000,ovr,l2,saga,,0.7545762874949671,0.7588593737197623,0.7723375877366957,0.7458438160093755,0.7548981348256745,0.7545762874949671,0.7548981352291836,0.7545762886486251,0.7545762874949671,0.7545762874949671,0.7544987806798956,0.7545762874949671,0.7544987803036572,0.8320595314839828,0.5094743215263986,0.7553708992878688
0.001,balanced,100000,multinomial,l2,newton-cg,,0.7597429482945794,0.7645092104623687,0.7799802355026539,0.7496406306235915,0.7601695390294996,0.7597429482945794,0.7601695409424791,0.7597429531368931,0.7597429482945794,0.7597429482945794,0.7596443719320035,0.7597429482945793,0.7596443704605043,0.8380711666086033,0.5199123163537525,0.7606173396380767
