colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,subsample,score
0.5,0.2,0.1,4,1,50,1.0,0.38430201048548523
0.5,0.2,0.1,4,1,100,0.5,0.4322763620413876
0.5,0.2,0.1,4,1,100,0.7,0.4322536678659914
0.5,0.2,0.1,4,1,100,1.0,0.42973481791165513
0.5,0.2,0.1,4,1,200,0.5,0.45858822034327584
0.5,0.2,0.1,4,1,200,0.7,0.45673973473353646
0.5,0.2,0.1,4,1,200,1.0,0.4538790772901178
0.5,0.2,0.1,4,5,50,0.5,0.384134765172589
0.5,0.2,0.1,4,5,50,0.7,0.38409566572296505
0.5,0.2,0.1,4,5,50,1.0,0.3842183502346388
0.5,0.2,0.1,4,5,100,0.5,0.43124977022127853
0.5,0.2,0.1,4,5,100,0.7,0.4304919003321279
0.5,0.2,0.1,4,5,100,1.0,0.4298802640742683
0.5,0.2,0.1,4,5,200,0.5,0.4593690128116055
0.5,0.2,0.1,4,5,200,0.7,0.45729721898616327
0.5,0.2,0.1,4,5,200,1.0,0.4552522390293743
0.5,0.2,0.1,4,10,50,0.5,0.3868603273289862
0.5,0.2,0.1,4,10,50,0.7,0.3838213240424399
0.5,0.2,0.1,4,10,50,1.0,0.38410276607115557
0.5,0.2,0.1,4,10,100,0.5,0.4327264970941402
0.5,0.2,0.1,4,10,100,0.7,0.43225948685716437
0.5,0.2,0.1,4,10,100,1.0,0.4300739353145779
0.5,0.2,0.1,4,10,200,0.5,0.4583400663997305
0.5,0.2,0.1,4,10,200,0.7,0.4561675580580025
0.5,0.2,0.1,4,10,200,1.0,0.45472296760672154
0.5,0.2,0.1,8,1,50,0.5,0.455312099390619
0.5,0.2,0.1,8,1,50,0.7,0.4554455625364726
0.5,0.2,0.1,8,1,50,1.0,0.4531036055983817
0.5,0.2,0.1,8,1,100,0.5,0.4774798896846937
0.5,0.2,0.1,8,1,100,0.7,0.4771259110797382
0.5,0.2,0.1,8,1,100,1.0,0.47524773949275984
0.5,0.2,0.1,8,1,200,0.5,0.49263971496271736
0.5,0.2,0.1,8,1,200,0.7,0.4928400103405665
0.5,0.2,0.1,8,1,200,1.0,0.4910350497026246
0.5,0.2,0.1,8,5,50,0.5,0.4532604078500639
0.5,0.2,0.1,8,5,50,0.7,0.4538340500560453
0.5,0.2,0.1,8,5,50,1.0,0.45258168185503306
0.5,0.2,0.1,8,5,100,0.5,0.47707644717955944
0.5,0.2,0.1,8,5,100,0.7,0.47674020815402557
0.5,0.2,0.1,8,5,100,1.0,0.4746113772725582
0.5,0.2,0.1,8,5,200,0.5,0.4916763036530048
0.5,0.2,0.1,8,5,200,0.7,0.49162611469041667
0.5,0.2,0.1,8,5,200,1.0,0.49059939342574915
0.5,0.2,0.1,8,10,50,0.5,0.452439731817301
0.5,0.2,0.1,8,10,50,0.7,0.4532298157332697
0.5,0.2,0.1,8,10,50,1.0,0.45222277695867513
0.5,0.2,0.1,8,10,100,0.5,0.47727310270715934
0.5,0.2,0.1,8,10,100,0.7,0.47638645526390105
0.5,0.2,0.1,8,10,100,1.0,0.4745167099611853
0.5,0.2,0.1,8,10,200,0.5,0.49131864062880526
0.5,0.2,0.1,8,10,200,0.7,0.49079427109784407
0.5,0.2,0.1,8,10,200,1.0,0.48900190750345846
0.5,0.2,0.1,16,1,50,0.5,0.47962484810363915
0.5,0.2,0.1,16,1,50,0.7,0.4799907650920409
0.5,0.2,0.1,16,1,50,1.0,0.481806601893894
0.5,0.2,0.1,16,1,100,0.5,0.49482305160337486
0.5,0.2,0.1,16,1,100,0.7,0.4955935625842218
0.5,0.2,0.1,16,1,100,1.0,0.49646507821930785
0.5,0.2,0.1,16,1,200,0.5,0.49933533265371866
0.5,0.2,0.1,16,1,200,0.7,0.5008777979951949
0.5,0.2,0.1,16,1,200,1.0,0.5024756415837198
0.5,0.2,0.1,16,5,50,0.5,0.4777556044535081
0.5,0.2,0.1,16,5,50,0.7,0.47917452530131127
0.5,0.2,0.1,16,5,50,1.0,0.4802950843544933
0.5,0.2,0.1,16,5,100,0.5,0.4958098370014001
0.5,0.2,0.1,16,5,100,0.7,0.49498811258117525
0.5,0.2,0.1,16,5,100,1.0,0.494880258050783
0.5,0.2,0.1,16,5,200,0.5,0.49973611093143266
0.5,0.2,0.1,16,5,200,0.7,0.5020273909072228
0.5,0.2,0.1,16,5,200,1.0,0.5002341580968385
0.5,0.2,0.1,16,10,50,0.5,0.47709780095354065
0.5,0.2,0.1,16,10,50,0.7,0.4774953789279626
0.5,0.2,0.1,16,10,50,1.0,0.47900164931689243
0.5,0.2,0.1,16,10,100,0.5,0.49465717635311246
0.5,0.2,0.1,16,10,100,0.7,0.49507167374621247
0.5,0.2,0.1,16,10,100,1.0,0.49465334095637603
0.5,0.2,0.1,16,10,200,0.5,0.5008499514062077
0.5,0.2,0.1,16,10,200,0.7,0.5025577079040473
0.5,0.2,0.1,16,10,200,1.0,0.5024033486214821
0.5,0.2,0.1,32,1,50,0.5,0.4777325432361756
0.5,0.2,0.1,32,1,50,0.7,0.4784502401444646
0.5,0.2,0.1,32,1,50,1.0,0.4799551020700236
0.5,0.2,0.1,32,1,100,0.5,0.49030318020231983
0.5,0.2,0.1,32,1,100,0.7,0.4907968396536952
0.5,0.2,0.1,32,1,100,1.0,0.49147739226766474
0.5,0.2,0.1,32,1,200,0.5,0.49230404648941506
0.5,0.2,0.1,32,1,200,0.7,0.4942953787239171
0.5,0.2,0.1,32,1,200,1.0,0.49399948328386717
0.5,0.2,0.1,32,5,50,0.5,0.4801875643940799
0.5,0.2,0.1,32,5,50,0.7,0.48269933396776854
0.5,0.2,0.1,32,5,50,1.0,0.4861686033072474
0.5,0.2,0.1,32,5,100,0.5,0.4967183145651797
0.5,0.2,0.1,32,5,100,0.7,0.49803227677704837
0.5,0.2,0.1,32,5,100,1.0,0.4984044098281905
0.5,0.2,0.1,32,5,200,0.5,0.4979087509354363
0.5,0.2,0.1,32,5,200,0.7,0.5004918444214111
0.5,0.2,0.1,32,5,200,1.0,0.5007302733642031
0.5,0.2,0.1,32,10,50,0.5,0.48099104006441556
0.5,0.2,0.1,32,10,50,0.7,0.4842764598539888
0.5,0.2,0.1,32,10,50,1.0,0.4863873415403814
0.5,0.2,0.1,32,10,100,0.5,0.49817570301333775
0.5,0.2,0.1,32,10,100,0.7,0.4988248390729621
0.5,0.2,0.1,32,10,100,1.0,0.49954345088589996
0.5,0.2,0.1,32,10,200,0.5,0.500798313036245
0.5,0.2,0.1,32,10,200,0.7,0.5018293870154632
0.5,0.2,0.1,32,10,200,1.0,0.501839607904167
0.5,0.2,0.1,64,1,50,0.5,0.4759823290309975
0.5,0.2,0.1,64,1,50,0.7,0.47724876055542903
0.5,0.2,0.1,64,1,50,1.0,0.4784897513752271
0.5,0.2,0.1,64,1,100,0.5,0.48851963739397625
0.5,0.2,0.1,64,1,100,0.7,0.4889914797654645
0.5,0.2,0.1,64,1,100,1.0,0.489807843077132
0.5,0.2,0.1,64,1,200,0.5,0.4922316070393176
0.5,0.2,0.1,64,1,200,0.7,0.49286303716361274
0.5,0.2,0.1,64,1,200,1.0,0.4932165764599941
0.5,0.2,0.1,64,5,50,0.5,0.4835793497299486
0.5,0.2,0.1,64,5,50,0.7,0.4839576454701911
0.5,0.2,0.1,64,5,50,1.0,0.48571819708532143
0.5,0.2,0.1,64,5,100,0.5,0.49665933365216386
0.5,0.2,0.1,64,5,100,0.7,0.49825523493787016
0.5,0.2,0.1,64,5,100,1.0,0.4976714390641032
0.5,0.2,0.1,64,5,200,0.5,0.49853047247069915
0.5,0.2,0.1,64,5,200,0.7,0.4999540712451518
0.5,0.2,0.1,64,5,200,1.0,0.5001328064592169
0.5,0.2,0.1,64,10,50,0.5,0.48134999369468284
0.5,0.2,0.1,64,10,50,0.7,0.4838058689620844
0.5,0.2,0.1,64,10,50,1.0,0.4868457525385672
0.5,0.2,0.1,64,10,100,0.5,0.4970346069152902
0.5,0.2,0.1,64,10,100,0.7,0.497635665553723
0.5,0.2,0.1,64,10,100,1.0,0.4997170262073536
0.5,0.2,0.1,64,10,200,0.5,0.5004770712101785
0.5,0.2,0.1,64,10,200,0.7,0.501330369264171
0.5,0.2,0.1,64,10,200,1.0,0.5016670151010895
0.5,0.2,0.2,4,1,50,0.5,0.43367639170605354
0.5,0.2,0.2,4,1,50,0.7,0.4306128361887149
0.5,0.2,0.2,4,1,50,1.0,0.43435688087833696
0.5,0.2,0.2,4,1,100,0.5,0.4621046208154711
0.5,0.2,0.2,4,1,100,0.7,0.4578958642123714
0.5,0.2,0.2,4,1,100,1.0,0.4596987173581805
0.5,0.2,0.2,4,1,200,0.5,0.4793806103437525
0.5,0.2,0.2,4,1,200,0.7,0.47782547471813125
0.5,0.2,0.2,4,1,200,1.0,0.4765831203403635
0.5,0.2,0.2,4,5,50,0.5,0.4320483401646629
0.5,0.2,0.2,4,5,50,0.7,0.4289507169954276
0.5,0.2,0.2,4,5,50,1.0,0.43467686588553583
0.5,0.2,0.2,4,5,100,0.5,0.46008031844015584
0.5,0.2,0.2,4,5,100,0.7,0.4572183071939022
0.5,0.2,0.2,4,5,100,1.0,0.4599957903934801
0.5,0.2,0.2,4,5,200,0.5,0.4796875122426738
0.5,0.2,0.2,4,5,200,0.7,0.47750330294049653
0.5,0.2,0.2,4,5,200,1.0,0.47693317257876156
0.5,0.2,0.2,4,10,50,0.5,0.43343301354750646
0.5,0.2,0.2,4,10,50,0.7,0.43165761859670665
0.5,0.2,0.2,4,10,50,1.0,0.4343618852644198
0.5,0.2,0.2,4,10,100,0.5,0.46011962213416996
0.5,0.2,0.2,4,10,100,0.7,0.4562884961085705
0.5,0.2,0.2,4,10,100,1.0,0.45935716729627596
0.5,0.2,0.2,4,10,200,0.5,0.4792526691949624
0.5,0.2,0.2,4,10,200,0.7,0.47698178590900375
0.5,0.2,0.2,4,10,200,1.0,0.4761384628318459
0.5,0.2,0.2,8,1,50,0.5,0.477550878117788
0.5,0.2,0.2,8,1,50,0.7,0.47750494262981674
0.5,0.2,0.2,8,1,50,1.0,0.4761128894732785
0.5,0.2,0.2,8,1,100,0.5,0.4933055753100326
0.5,0.2,0.2,8,1,100,0.7,0.49176420312745384
0.5,0.2,0.2,8,1,100,1.0,0.49031849721516935
0.5,0.2,0.2,8,1,200,0.5,0.4998822206827512
0.5,0.2,0.2,8,1,200,0.7,0.49984420139991204
0.5,0.2,0.2,8,1,200,1.0,0.5001124185962176
0.5,0.2,0.2,8,5,50,0.5,0.47770371201767325
0.5,0.2,0.2,8,5,50,0.7,0.47518310658195545
0.5,0.2,0.2,8,5,50,1.0,0.4751482260418614
0.5,0.2,0.2,8,5,100,0.5,0.49208032690818077
0.5,0.2,0.2,8,5,100,0.7,0.4908154850785669
0.5,0.2,0.2,8,5,100,1.0,0.48862453922622695
0.5,0.2,0.2,8,5,200,0.5,0.4974802475146703
0.5,0.2,0.2,8,5,200,0.7,0.4988493578798418
0.5,0.2,0.2,8,5,200,1.0,0.49873626217953526
0.5,0.2,0.2,8,10,50,0.5,0.4768638075440213
0.5,0.2,0.2,8,10,50,0.7,0.475448623622797
0.5,0.2,0.2,8,10,50,1.0,0.4739827399254419
0.5,0.2,0.2,8,10,100,0.5,0.4902841874740958
0.5,0.2,0.2,8,10,100,0.7,0.4913381757211619
0.5,0.2,0.2,8,10,100,1.0,0.4899105263371378
0.5,0.2,0.2,8,10,200,0.5,0.49702181003878393
0.5,0.2,0.2,8,10,200,0.7,0.4993961639101337
0.5,0.2,0.2,8,10,200,1.0,0.5001409314138241
0.5,0.2,0.2,16,1,50,0.5,0.48976773678527064
0.5,0.2,0.2,16,1,50,0.7,0.492786219714819
0.5,0.2,0.2,16,1,50,1.0,0.49179048741620185
0.5,0.2,0.2,16,1,100,0.5,0.4951676494649661
0.5,0.2,0.2,16,1,100,0.7,0.49739434593905507
0.5,0.2,0.2,16,1,100,1.0,0.4979475698403031
0.5,0.2,0.2,16,1,200,0.5,0.496700199612046
0.5,0.2,0.2,16,1,200,0.7,0.498143112439181
0.5,0.2,0.2,16,1,200,1.0,0.49861814740421445
0.5,0.2,0.2,16,5,50,0.5,0.4927554897142115
0.5,0.2,0.2,16,5,50,0.7,0.49345232849258897
0.5,0.2,0.2,16,5,50,1.0,0.49348768229091594
0.5,0.2,0.2,16,5,100,0.5,0.4982460859406244
0.5,0.2,0.2,16,5,100,0.7,0.4985788682474117
0.5,0.2,0.2,16,5,100,1.0,0.5004554168175317
0.5,0.2,0.2,16,5,200,0.5,0.4973212211227214
0.5,0.2,0.2,16,5,200,0.7,0.5000946295329521
0.5,0.2,0.2,16,5,200,1.0,0.5009272977039295
0.5,0.2,0.2,16,10,50,0.5,0.49114379862496643
0.5,0.2,0.2,16,10,50,0.7,0.49240873144420266
0.5,0.2,0.2,16,10,50,1.0,0.49570669412857166
0.5,0.2,0.2,16,10,100,0.5,0.4989581315578227
0.5,0.2,0.2,16,10,100,0.7,0.5002105064576091
0.5,0.2,0.2,16,10,100,1.0,0.5010660148638347
0.5,0.2,0.2,16,10,200,0.5,0.4985209112929443
0.5,0.2,0.2,16,10,200,0.7,0.5001517755826584
0.5,0.2,0.2,16,10,200,1.0,0.5023497046641099
0.5,0.2,0.2,32,1,50,0.5,0.48527304093170986
0.5,0.2,0.2,32,1,50,0.7,0.48904326339766263
0.5,0.2,0.2,32,1,50,1.0,0.48829477697198387
0.5,0.2,0.2,32,1,100,0.5,0.48580126802935014
0.5,0.2,0.2,32,1,100,0.7,0.49075869579535364
0.5,0.2,0.2,32,1,100,1.0,0.4913517774924084
0.5,0.2,0.2,32,1,200,0.5,0.4893290340225973
0.5,0.2,0.2,32,1,200,0.7,0.4924639809177547
0.5,0.2,0.2,32,1,200,1.0,0.49138525188473836
0.5,0.2,0.2,32,5,50,0.5,0.49290604432341517
0.5,0.2,0.2,32,5,50,0.7,0.49537053852011353
0.5,0.2,0.2,32,5,50,1.0,0.4959573799350432
0.5,0.2,0.2,32,5,100,0.5,0.4946708876521238
0.5,0.2,0.2,32,5,100,0.7,0.4963348942799218
0.5,0.2,0.2,32,5,100,1.0,0.4955405431786233
0.5,0.2,0.2,32,5,200,0.5,0.49083755705060717
0.5,0.2,0.2,32,5,200,0.7,0.4937799798365364
0.5,0.2,0.2,32,5,200,1.0,0.4956337316461765
0.5,0.2,0.2,32,10,50,0.5,0.4939157078979342
0.5,0.2,0.2,32,10,50,0.7,0.4966130209050926
0.5,0.2,0.2,32,10,50,1.0,0.49791905712055334
0.5,0.2,0.2,32,10,100,0.5,0.4977934815354535
0.5,0.2,0.2,32,10,100,0.7,0.49887499230149707
0.5,0.2,0.2,32,10,100,1.0,0.5017512641688526
0.5,0.2,0.2,32,10,200,0.5,0.49675196490688195
0.5,0.2,0.2,32,10,200,0.7,0.49490872173418116
0.5,0.2,0.2,32,10,200,1.0,0.5009421642465167
0.5,0.2,0.2,64,1,50,0.5,0.4833221973445954
0.5,0.2,0.2,64,1,50,0.7,0.48434421128927935
0.5,0.2,0.2,64,1,50,1.0,0.4884734248064811
0.5,0.2,0.2,64,1,100,0.5,0.48606553782591244
0.5,0.2,0.2,64,1,100,0.7,0.4875830717028336
0.5,0.2,0.2,64,1,100,1.0,0.4908516318116341
0.5,0.2,0.2,64,1,200,0.5,0.4866823442309167
0.5,0.2,0.2,64,1,200,0.7,0.49083609782676824
0.5,0.2,0.2,64,1,200,1.0,0.4908516318116341
0.5,0.2,0.2,64,5,50,0.5,0.4905288677545932
0.5,0.2,0.2,64,5,50,0.7,0.4948088128578321
0.5,0.2,0.2,64,5,50,1.0,0.4953658999683688
0.5,0.2,0.2,64,5,100,0.5,0.48991835893770835
0.5,0.2,0.2,64,5,100,0.7,0.4946576161182459
0.5,0.2,0.2,64,5,100,1.0,0.4976638869599119
0.5,0.2,0.2,64,5,200,0.5,0.49014376424137945
0.5,0.2,0.2,64,5,200,0.7,0.49203828822381146
0.5,0.2,0.2,64,5,200,1.0,0.4965219004115991
0.5,0.2,0.2,64,10,50,0.5,0.4945186670329151
0.5,0.2,0.2,64,10,50,0.7,0.4958029897064937
0.5,0.2,0.2,64,10,50,1.0,0.4984834751244805
0.5,0.2,0.2,64,10,100,0.5,0.49677929873546733
0.5,0.2,0.2,64,10,100,0.7,0.4976383481392595
0.5,0.2,0.2,64,10,100,1.0,0.4986641771383149
0.5,0.2,0.2,64,10,200,0.5,0.4946116716212292
0.5,0.2,0.2,64,10,200,0.7,0.4958911644091719
0.5,0.2,0.2,64,10,200,1.0,0.49921732809204494
0.7,0,0.01,4,1,50,0.5,0.0
0.7,0,0.01,4,1,50,0.7,0.0
0.7,0,0.01,4,1,50,1.0,0.0
0.7,0,0.01,4,1,100,0.5,0.05495152058245515
0.7,0,0.01,4,1,100,0.7,0.05495961908492956
0.7,0,0.01,4,1,100,1.0,0.06632855347786164
0.7,0,0.01,4,1,200,0.5,0.2706266419135839
0.7,0,0.01,4,1,200,0.7,0.26784812228199417
0.7,0,0.01,4,1,200,1.0,0.26817255009783053
0.7,0,0.01,4,5,50,0.5,0.0
0.7,0,0.01,4,5,50,0.7,0.0
0.7,0,0.01,4,5,50,1.0,0.0
0.7,0,0.01,4,5,100,0.5,0.05495152058245515
0.7,0,0.01,4,5,100,0.7,0.05495961908492956
0.7,0,0.01,4,5,100,1.0,0.06632855347786164
0.7,0,0.01,4,5,200,0.5,0.2704929107185446
0.7,0,0.01,4,5,200,0.7,0.2680493332104605
0.7,0,0.01,4,5,200,1.0,0.26962957235008744
0.7,0,0.01,4,10,50,0.5,0.0
0.7,0,0.01,4,10,50,0.7,0.0
0.7,0,0.01,4,10,50,1.0,0.0
0.7,0,0.01,4,10,100,0.5,0.05495152058245515
0.7,0,0.01,4,10,100,0.7,0.05495961908492956
0.7,0,0.01,4,10,100,1.0,0.06632855347786164
0.7,0,0.01,4,10,200,0.5,0.27063480905787735
0.7,0,0.01,4,10,200,0.7,0.268432983182647
0.7,0,0.01,4,10,200,1.0,0.2686446632339767
0.7,0,0.01,8,1,50,0.5,0.0
0.7,0,0.01,8,1,50,0.7,0.0
0.7,0,0.01,8,1,50,1.0,0.0
0.7,0,0.01,8,1,100,0.5,0.20593272823686
0.7,0,0.01,8,1,100,0.7,0.20898056167706103
0.7,0,0.01,8,1,100,1.0,0.21314634663690066
0.7,0,0.01,8,1,200,0.5,0.38664451815886
0.7,0,0.01,8,1,200,0.7,0.3878058624329457
0.7,0,0.01,8,1,200,1.0,0.38838840175375394
0.7,0,0.01,8,5,50,0.5,0.0
0.7,0,0.01,8,5,50,0.7,0.0
0.7,0,0.01,8,5,50,1.0,0.0
0.7,0,0.01,8,5,100,0.5,0.20312537564711045
0.7,0,0.01,8,5,100,0.7,0.20856477948908284
0.7,0,0.01,8,5,100,1.0,0.21258713176409919
0.7,0,0.01,8,5,200,0.5,0.3846668978298744
0.7,0,0.01,8,5,200,0.7,0.38683699771538155
0.7,0,0.01,8,5,200,1.0,0.38699672880075625
0.7,0,0.01,8,10,50,0.5,0.0
0.7,0,0.01,8,10,50,0.7,0.0
0.7,0,0.01,8,10,50,1.0,0.0
0.7,0,0.01,8,10,100,0.5,0.20101452103703557
0.7,0,0.01,8,10,100,0.7,0.20614378810915857
0.7,0,0.01,8,10,100,1.0,0.21092090130421723
0.7,0,0.01,8,10,200,0.5,0.38312037470256377
0.7,0,0.01,8,10,200,0.7,0.38581782178003615
0.7,0,0.01,8,10,200,1.0,0.38671071817526376
0.7,0,0.01,16,1,50,0.5,0.0
0.7,0,0.01,16,1,50,0.7,0.0
0.7,0,0.01,16,1,50,1.0,0.0
0.7,0,0.01,16,1,100,0.5,0.24020822526214966
0.7,0,0.01,16,1,100,0.7,0.2498718878052578
0.7,0,0.01,16,1,100,1.0,0.25654312667741425
0.7,0,0.01,16,1,200,0.5,0.4179434892182663
0.7,0,0.01,16,1,200,0.7,0.4225626495731604
0.7,0,0.01,16,1,200,1.0,0.4257805560565202
0.7,0,0.01,16,5,50,0.5,0.0
0.7,0,0.01,16,5,50,0.7,0.0
0.7,0,0.01,16,5,50,1.0,0.0
0.7,0,0.01,16,5,100,0.5,0.2335282550503558
0.7,0,0.01,16,5,100,0.7,0.24196438538936846
0.7,0,0.01,16,5,100,1.0,0.24825804375677119
0.7,0,0.01,16,5,200,0.5,0.4144859883254732
0.7,0,0.01,16,5,200,0.7,0.4195417105080877
0.7,0,0.01,16,5,200,1.0,0.4227123706341805
0.7,0,0.01,16,10,50,0.5,0.0
0.7,0,0.01,16,10,50,0.7,0.0
0.7,0,0.01,16,10,50,1.0,0.0
0.7,0,0.01,16,10,100,0.5,0.22612851881472854
0.7,0,0.01,16,10,100,0.7,0.23511760449089603
0.7,0,0.01,16,10,100,1.0,0.2431897656195976
0.7,0,0.01,16,10,200,0.5,0.4104542731329501
0.7,0,0.01,16,10,200,0.7,0.41570850186570657
0.7,0,0.01,16,10,200,1.0,0.4200248291214377
0.7,0,0.01,32,1,50,0.5,0.0
0.7,0,0.01,32,1,50,0.7,0.0
0.7,0,0.01,32,1,50,1.0,0.0
0.7,0,0.01,32,1,100,0.5,0.23857184477877702
0.7,0,0.01,32,1,100,0.7,0.2486952373498886
0.7,0,0.01,32,1,100,1.0,0.25948570531567694
0.7,0,0.01,32,1,200,0.5,0.41786375850490715
0.7,0,0.01,32,1,200,0.7,0.42209485451359036
0.7,0,0.01,32,1,200,1.0,0.42755300268459967
0.7,0,0.01,32,5,50,0.5,0.0
0.7,0,0.01,32,5,50,0.7,0.0
0.7,0,0.01,32,5,50,1.0,0.0
0.7,0,0.01,32,5,100,0.5,0.2343055824071483
0.7,0,0.01,32,5,100,0.7,0.24223627775347553
0.7,0,0.01,32,5,100,1.0,0.25210575351779857
0.7,0,0.01,32,5,200,0.5,0.4180213567616848
0.7,0,0.01,32,5,200,0.7,0.4231743198076428
0.7,0,0.01,32,5,200,1.0,0.4272894165594863
0.7,0,0.01,32,10,50,0.5,0.0
0.7,0,0.01,32,10,50,0.7,0.0
0.7,0,0.01,32,10,50,1.0,0.0
0.7,0,0.01,32,10,100,0.5,0.22737945245667893
0.7,0,0.01,32,10,100,0.7,0.23703388300788153
0.7,0,0.01,32,10,100,1.0,0.24580941638568374
0.7,0,0.01,32,10,200,0.5,0.4139935487452333
0.7,0,0.01,32,10,200,0.7,0.4202499246321972
0.7,0,0.01,32,10,200,1.0,0.42572701800096663
0.7,0,0.01,64,1,50,0.5,0.0
0.7,0,0.01,64,1,50,0.7,0.0
0.7,0,0.01,64,1,50,1.0,0.0
0.7,0,0.01,64,1,100,0.5,0.23787781640389352
0.7,0,0.01,64,1,100,0.7,0.24668399321606552
0.7,0,0.01,64,1,100,1.0,0.2577310934270653
0.7,0,0.01,64,1,200,0.5,0.41634517043085967
0.7,0,0.01,64,1,200,0.7,0.42169062488964454
0.7,0,0.01,64,1,200,1.0,0.42643214146972525
0.7,0,0.01,64,5,50,0.5,0.0
0.7,0,0.01,64,5,50,0.7,0.0
0.7,0,0.01,64,5,50,1.0,0.0
0.7,0,0.01,64,5,100,0.5,0.23399373028072687
0.7,0,0.01,64,5,100,0.7,0.24205937002459055
0.7,0,0.01,64,5,100,1.0,0.25126612951307076
0.7,0,0.01,64,5,200,0.5,0.418227591861261
0.7,0,0.01,64,5,200,0.7,0.4234590519118407
0.7,0,0.01,64,5,200,1.0,0.4275296736650544
0.7,0,0.01,64,10,50,0.5,0.0
0.7,0,0.01,64,10,50,0.7,0.0
0.7,0,0.01,64,10,50,1.0,0.0
0.7,0,0.01,64,10,100,0.5,0.22743433521836223
0.7,0,0.01,64,10,100,0.7,0.23708562503260444
0.7,0,0.01,64,10,100,1.0,0.24581765309505252
0.7,0,0.01,64,10,200,0.5,0.41443019850848595
0.7,0,0.01,64,10,200,0.7,0.42010609406266575
0.7,0,0.01,64,10,200,1.0,0.4254418346207593
0.7,0,0.1,4,1,50,0.5,0.38513737392904573
0.7,0,0.1,4,1,50,0.7,0.3869501570749676
0.7,0,0.1,4,1,50,1.0,0.38508943458386025
0.7,0,0.1,4,1,100,0.5,0.4342577958006966
0.7,0,0.1,4,1,100,0.7,0.4316571889338297
0.7,0,0.1,4,1,100,1.0,0.42994017105142796
0.7,0,0.1,4,1,200,0.5,0.46117865877089664
0.7,0,0.1,4,1,200,0.7,0.4586712495858845
0.7,0,0.1,4,1,200,1.0,0.45557349193484553
0.7,0,0.1,4,5,50,0.5,0.3855076904155245
0.7,0,0.1,4,5,50,0.7,0.3866743664254944
0.7,0,0.1,4,5,50,1.0,0.3862101136819162
0.7,0,0.1,4,5,100,0.5,0.43390943670449716
0.7,0,0.1,4,5,100,0.7,0.4314546365759892
0.7,0,0.1,4,5,100,1.0,0.4303349486173424
0.7,0,0.1,4,5,200,0.5,0.45991781921190605
0.7,0,0.1,4,5,200,0.7,0.4585765679378613
0.7,0,0.1,4,5,200,1.0,0.455770840236056
0.7,0,0.1,4,10,50,0.5,0.3880300387932633
0.7,0,0.1,4,10,50,0.7,0.3858643938044571
0.7,0,0.1,4,10,50,1.0,0.3857847614302565
0.7,0,0.1,4,10,100,0.5,0.43289409708180243
0.7,0,0.1,4,10,100,0.7,0.42968079596128855
0.7,0,0.1,4,10,100,1.0,0.42932271104129005
0.7,0,0.1,4,10,200,0.5,0.45960579733316925
0.7,0,0.1,4,10,200,0.7,0.45834419428484785
0.7,0,0.1,4,10,200,1.0,0.4558892168952908
0.7,0,0.1,8,1,50,0.5,0.4609141708537951
0.7,0,0.1,8,1,50,0.7,0.45824484000726873
0.7,0,0.1,8,1,50,1.0,0.45925360064517634
0.7,0,0.1,8,1,100,0.5,0.4818644845803913
0.7,0,0.1,8,1,100,0.7,0.47968678988065266
0.7,0,0.1,8,1,100,1.0,0.47822571174201256
0.7,0,0.1,8,1,200,0.5,0.4946884389086961
0.7,0,0.1,8,1,200,0.7,0.49450648170765477
0.7,0,0.1,8,1,200,1.0,0.4925601888019693
0.7,0,0.1,8,5,50,0.5,0.4595170730473415
0.7,0,0.1,8,5,50,0.7,0.45761008341787585
0.7,0,0.1,8,5,50,1.0,0.4571436162019822
0.7,0,0.1,8,5,100,0.5,0.4802231066285338
0.7,0,0.1,8,5,100,0.7,0.4782279750387028
0.7,0,0.1,8,5,100,1.0,0.47614462504863536
0.7,0,0.1,8,5,200,0.5,0.4937418236208418
0.7,0,0.1,8,5,200,0.7,0.49381050005157817
0.7,0,0.1,8,5,200,1.0,0.4894876553440369
0.7,0,0.1,8,10,50,0.5,0.45653588770049897
0.7,0,0.1,8,10,50,0.7,0.4561293723828048
0.7,0,0.1,8,10,50,1.0,0.4570903394214379
0.7,0,0.1,8,10,100,0.5,0.47830770480630075
0.7,0,0.1,8,10,100,0.7,0.47631154441787205
0.7,0,0.1,8,10,100,1.0,0.4766618464488131
0.7,0,0.1,8,10,200,0.5,0.4927015917501438
0.7,0,0.1,8,10,200,0.7,0.49100290230102717
0.7,0,0.1,8,10,200,1.0,0.49144630678450146
0.7,0,0.1,16,1,50,0.5,0.4872870587518545
0.7,0,0.1,16,1,50,0.7,0.48589691312302824
0.7,0,0.1,16,1,50,1.0,0.48747667911508574
0.7,0,0.1,16,1,100,0.5,0.49746955487015726
0.7,0,0.1,16,1,100,0.7,0.49797752282523877
0.7,0,0.1,16,1,100,1.0,0.49785697179927496
0.7,0,0.1,16,1,200,0.5,0.501715512207953
0.7,0,0.1,16,1,200,0.7,0.5023531921245172
0.7,0,0.1,16,1,200,1.0,0.5012629376258834
0.7,0,0.1,16,5,50,0.5,0.4838457809334981
0.7,0,0.1,16,5,50,0.7,0.4858912255497529
0.7,0,0.1,16,5,50,1.0,0.48474715754850345
0.7,0,0.1,16,5,100,0.5,0.4972792071865015
0.7,0,0.1,16,5,100,0.7,0.49812544576311807
