mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_weight_fraction_leaf,param_min_samples_split,param_min_samples_leaf,param_min_impurity_decrease,param_max_leaf_nodes,param_max_features,param_max_depth,param_criterion,param_class_weight,param_ccp_alpha,param_bootstrap,params,split0_test_MCC,split1_test_MCC,split2_test_MCC,mean_test_MCC,std_test_MCC,rank_test_MCC,split0_test_F1,split1_test_F1,split2_test_F1,mean_test_F1,std_test_F1,rank_test_F1,split0_test_Cust_metric,split1_test_Cust_metric,split2_test_Cust_metric,mean_test_Cust_metric,std_test_Cust_metric,rank_test_Cust_metric,split0_test_F1_cl_2,split1_test_F1_cl_2,split2_test_F1_cl_2,mean_test_F1_cl_2,std_test_F1_cl_2,rank_test_F1_cl_2
508.82631770769757,3.5996403777246018,21.987959305445354,1.204741582175593,1000,0.03,10,4,0.0,10,sqrt,5,gini,balanced_subsample,0.0,True,"{'n_estimators': 1000, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 10, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.3180415594535047,0.3156532966161678,0.3182656891942934,0.3173201817546553,0.0011822120745617337,121,0.384127589931499,0.3820171912791156,0.38324797060546784,0.38313091727202747,0.0008655332576500745,139,0.20080089744025562,0.1995952473885318,0.19948655263482876,0.1999608991545387,0.00059562375001681,455,0.13333333333333333,0.1343690791966654,0.12927610011955726,0.13232617088318532,0.0021977854188108595,153
246.32962973912558,0.9287732397727669,13.607229948043823,0.30553406456147597,600,0.0,10,20,0.03,10,sqrt,3,entropy,balanced_subsample,0.0,True,"{'n_estimators': 600, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 10, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 10, 'max_features': 'sqrt', 'max_depth': 3, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.2741430663860597,0.27044290359100664,0.27250009674567455,0.2723620222409136,0.0015137370102106893,833,0.3528748385888675,0.35040239000065426,0.35242583215144574,0.35190102024698916,0.001075428955234108,930,0.19157145794123392,0.18978587349098502,0.19162967472684136,0.19099566871968676,0.0008557845017190367,867,0.11451142530178303,0.11439842209072976,0.11252022729838558,0.11381002489696612,0.0009131906757463769,827
276.2554620107015,6.944485800708633,12.99572491645813,0.5747012885266087,600,0.03,10,4,0.0,5,sqrt,20,gini,balanced_subsample,0.0,True,"{'n_estimators': 600, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.30254317851745827,0.2994110201803856,0.3004752227822802,0.30080980716004135,0.0013004009616280603,437,0.3750799874334456,0.37212068092249895,0.37295460222702315,0.37338509019432253,0.0012458902236085459,416,0.19932371607461535,0.1969358007774227,0.19751391150058667,0.1979244761175416,0.0010171716817277084,560,0.12607298166004915,0.12579037417243177,0.12264008457936869,0.12483448013728321,0.0015559553649254802,443
115.70530939102173,5.693722844621042,8.759965658187866,0.8825632631946533,300,0.03,5,4,0.03,,log2,20,gini,balanced_subsample,0.01,True,"{'n_estimators': 300, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': None, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.14900864133782094,0.14900645771379512,0.14900645771379512,0.1490071855884704,1.029370237479438e-06,947,0.0,0.0,0.0,0.0,0.0,1023,0.0,0.0,0.0,0.0,0.0,1023
332.598473628362,0.9564174525306806,16.649997631708782,0.5141062924912017,1000,0.0,2,1,0.03,5,log2,3,entropy,balanced_subsample,0.0,True,"{'n_estimators': 1000, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 5, 'max_features': 'log2', 'max_depth': 3, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.2747152392909037,0.2706499912150483,0.2756149598480104,0.2736600634513208,0.0021599036121864273,820,0.36014074686067693,0.3582057536467792,0.3602011179114678,0.359515872806308,0.0009267219378241032,650,0.19399376647168154,0.18914372398279805,0.19042814466803892,0.19118854504083949,0.002051728471510502,860,0.11751239984738648,0.11732218822300174,0.11397280966767372,0.11626913257935396,0.0016256012839446128,712
721.5273049672445,0.8997309384280394,32.9547316233317,0.7483183152732319,2000,0.0,10,4,0.0,5,log2,5,entropy,balanced_subsample,0.01,True,"{'n_estimators': 2000, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 5, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.30766093562684127,0.30678086240178704,0.30835975159656276,0.3076005165417304,0.0006459930968305637,285,0.37595495471881446,0.37538766252415096,0.37635831793451224,0.3759003117258259,0.00039814768945536764,323,0.19888812307813764,0.19967491176879842,0.199630888055155,0.19939797430069703,0.0003609669640467702,493,0.1267657717624436,0.1296918358405141,0.12629161882893225,0.12758307547729666,0.0015036307067000877,319
650.908454656601,1.5941378241477422,26.49795667330424,1.3626023329313408,2000,0.03,2,1,0.03,10,log2,3,gini,balanced_subsample,0.01,True,"{'n_estimators': 2000, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 10, 'max_features': 'log2', 'max_depth': 3, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.14900864133782094,0.14900645771379512,0.14900645771379512,0.1490071855884704,1.029370237479438e-06,947,0.0,0.0,0.0,0.0,0.0,1023,0.0,0.0,0.0,0.0,0.0,1023
42.20985198020935,0.6896464703331768,6.075822114944458,0.12231793324035611,100,0.0,2,4,0.03,5,log2,5,gini,balanced_subsample,0.01,True,"{'n_estimators': 100, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 5, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.06805549175432954,0.012629578438147894,0.14900645771379512,0.07656384263542419,0.05599974598917381,1175,0.10888878680692726,0.030310988251554944,0.0,0.046399925019494075,0.045886326124552415,947,0.0,0.050518313752591575,0.0,0.016839437917530526,0.023814561485711417,947
106.22205265363057,1.071869805179875,8.334493637084961,0.20044987001843556,300,0.0,5,20,0.03,,log2,10,gini,balanced_subsample,0.0,True,"{'n_estimators': 300, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 5, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': None, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.14900864133782094,0.14900645771379512,0.14900645771379512,0.1490071855884704,1.029370237479438e-06,947,0.0,0.0,0.0,0.0,0.0,1023,0.0,0.0,0.0,0.0,0.0,1023
259.1506250699361,1.210814438702371,14.557323535283407,0.1078310659226648,600,0.03,10,20,0.0,5,sqrt,5,entropy,balanced_subsample,0.01,True,"{'n_estimators': 600, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 10, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.2998440702551401,0.2969371812184923,0.29716606624915703,0.2979824392409298,0.0013196842082149388,465,0.3726267417975457,0.36956188241948995,0.3699374596351464,0.37070869461739403,0.001364903732916938,471,0.2007958311269568,0.1982766038173128,0.19942064099838727,0.19949769198088563,0.0010299123586797712,486,0.12371055245663636,0.1238148772718756,0.12050756021578905,0.122677663314767,0.0015350855593774886,490
254.18829401334128,3.174464824235166,14.564958254496256,0.6914525428678097,600,0.03,5,4,0.0,,log2,20,entropy,balanced_subsample,0.0,True,"{'n_estimators': 600, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': None, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.3149234059548894,0.31352008436648054,0.3145368640128254,0.3143267847780651,0.0005918489862465884,172,0.38386786280703966,0.38237802606024907,0.38307069189488585,0.38310552692072486,0.000608721880823966,140,0.20401004579963575,0.2032031503879895,0.20452930294216384,0.20391416637659635,0.0005456279544754263,178,0.13283399571996332,0.13449899125756556,0.13087171678720977,0.13273490125491288,0.001482485481789834,140
1065.5543741385143,8.623188233246617,44.66953078905741,1.427788463076338,2000,0.0,2,20,0.0,,sqrt,5,gini,balanced_subsample,0.0,True,"{'n_estimators': 2000, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 2, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.3355703222188774,0.33259258391240304,0.3356740787532052,0.33461232829482856,0.001428802968072336,32,0.39930979840208747,0.3960056581077802,0.397851055534806,0.3977221706815579,0.0013519847755956913,31,0.21653312718798787,0.21340527537968973,0.21148760516305468,0.21380866924357741,0.002079482000096525,33,0.15167192429022083,0.15186128687648945,0.14751643231550046,0.15034988116073691,0.0020050417811437954,32
42.32378474871317,3.106517211345703,5.6883063316345215,0.22591428315361395,100,0.0,5,4,0.03,5,log2,3,gini,balanced_subsample,0.01,True,"{'n_estimators': 100, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 5, 'max_features': 'log2', 'max_depth': 3, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.06805549175432954,0.012629578438147894,0.14900645771379512,0.07656384263542419,0.05599974598917381,1175,0.10888878680692726,0.030310988251554944,0.0,0.046399925019494075,0.045886326124552415,947,0.0,0.050518313752591575,0.0,0.016839437917530526,0.023814561485711417,947
376.6527810891469,6.597195397142214,19.697786649068195,2.802340497011409,1000,0.0,5,1,0.03,5,log2,20,gini,balanced_subsample,0.01,True,"{'n_estimators': 1000, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 5, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.14900864133782094,0.14900645771379512,0.14900645771379512,0.1490071855884704,1.029370237479438e-06,947,0.0,0.0,0.0,0.0,0.0,1023,0.0,0.0,0.0,0.0,0.0,1023
392.929159561793,2.041710690734088,19.291268984476726,1.677278654467605,1000,0.0,2,1,0.03,10,log2,5,entropy,balanced_subsample,0.0,True,"{'n_estimators': 1000, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 10, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.2748339143887612,0.2723411548097235,0.2759769311391313,0.27438400011253866,0.0015180106546249224,777,0.3601916550049312,0.35850770323179043,0.36030644225632175,0.3596686001643478,0.0008222146087594886,637,0.19405302628104387,0.18913584442834855,0.19048535150917173,0.19122474073952142,0.0020743981727377936,854,0.11761116619632372,0.11730905563225254,0.11406815440289506,0.11632945874382376,0.0016037332882908235,703
235.11831402778625,1.1365728996218516,14.16170605023702,1.5898553155238777,600,0.03,2,4,0.03,10,log2,20,gini,balanced_subsample,0.01,True,"{'n_estimators': 600, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 10, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.14900864133782094,0.14900645771379512,0.14900645771379512,0.1490071855884704,1.029370237479438e-06,947,0.0,0.0,0.0,0.0,0.0,1023,0.0,0.0,0.0,0.0,0.0,1023
175.6044363975525,5.885719696808507,12.19579823811849,0.511183612558496,300,0.03,2,20,0.0,10,sqrt,5,entropy,balanced_subsample,0.0,True,"{'n_estimators': 300, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 2, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 10, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.3196275804457827,0.3154271931349147,0.31614873166836144,0.3170678350830196,0.0018338260014611558,123,0.3858965518034342,0.38285239987758124,0.3831027043061678,0.38395055199572775,0.0013798187116278882,115,0.20509794793341043,0.20403215192086005,0.20304017796529897,0.2040567592731898,0.00084026124975386,169,0.13373158104340901,0.13367509417841467,0.12865266150687094,0.13201977890956487,0.0023810232245993867,160
961.301989475886,3.199594852378588,40.548509995142616,3.4558354217698874,2000,0.0,10,4,0.0,10,log2,10,entropy,balanced_subsample,0.01,True,"{'n_estimators': 2000, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 10, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.31701016737033616,0.3137429000885026,0.3157843338367684,0.3155124670985357,0.0013476380610171262,151,0.38061328775614434,0.37871026270681196,0.38010200547467266,0.37980851864587634,0.0008041463273162496,200,0.203832606660181,0.20332728756105975,0.2042167729986119,0.20379222240661754,0.00036425197492600755,187,0.13142900554584822,0.13290668254204493,0.12990158970476912,0.13141242593088742,0.0012268800275185275,189
960.398010969162,5.3033968328064,40.39363217353821,3.0955287520792756,2000,0.03,5,4,0.0,10,sqrt,3,gini,balanced_subsample,0.0,True,"{'n_estimators': 2000, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 10, 'max_features': 'sqrt', 'max_depth': 3, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.30730809072862186,0.30564864712461465,0.3065159454975126,0.30649089445024974,0.0006776965569470553,309,0.37723063029188497,0.37589867440247215,0.37607404701078423,0.37640111723504716,0.0005909076755494633,308,0.19615176829824238,0.19607787174560157,0.19467907668379397,0.19563623890921264,0.0006774879184405485,666,0.12812209194118743,0.12980540183970388,0.12479572128955581,0.12757440502348236,0.0020815371761436167,321
270.65647768974304,1.6711633502218293,15.219937245051065,0.31184647886788625,600,0.0,2,1,0.0,10,log2,3,entropy,balanced_subsample,0.01,True,"{'n_estimators': 600, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 10, 'max_features': 'log2', 'max_depth': 3, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.30591810870884206,0.30514508411192465,0.3061448204185266,0.30573600441309773,0.00042797169032613715,335,0.3743954740797385,0.37379379427576576,0.3748344696148318,0.37434124599011204,0.00042658082830296037,370,0.1992051124902237,0.19950585394615622,0.20008398940534775,0.19959831861390923,0.00036470850832913073,479,0.1267716240978273,0.12974765150119727,0.12644489871771047,0.12765472477224502,0.0014859215071407618,314
60.50982960065206,0.07304685536901583,8.462064107259115,0.24711031004606324,100,0.03,5,1,0.0,10,log2,5,entropy,balanced_subsample,0.0,True,"{'n_estimators': 100, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 10, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.3104890131905557,0.30883225613333587,0.30768269561191197,0.3090013216452679,0.0011518946562207395,249,0.3852096136447567,0.3832135893640949,0.38263277848732247,0.38368532716539133,0.0011036068962048315,126,0.20005249928558153,0.19672246671388693,0.19625778215354456,0.19767758271767102,0.0016900008803857783,569,0.1303453007088955,0.1305725443961388,0.12703324904706192,0.12931703138403208,0.001617540570401169,242
48.77800798416138,1.0698460238106893,7.334830681482951,0.12087252140993843,100,0.03,10,1,0.03,5,log2,10,gini,balanced_subsample,0.01,True,"{'n_estimators': 100, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 5, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.06805549175432954,0.012629578438147894,0.14900645771379512,0.07656384263542419,0.05599974598917381,1175,0.10888878680692726,0.030310988251554944,0.0,0.046399925019494075,0.045886326124552415,947,0.0,0.050518313752591575,0.0,0.016839437917530526,0.023814561485711417,947
827.0879969596863,10.29742781797555,25.317299604415894,0.3699596446260964,2000,0.03,10,4,0.03,,sqrt,3,gini,balanced_subsample,0.0,True,"{'n_estimators': 2000, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 3, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.14900864133782094,0.14900645771379512,0.14900645771379512,0.1490071855884704,1.029370237479438e-06,947,0.0,0.0,0.0,0.0,0.0,1023,0.0,0.0,0.0,0.0,0.0,1023
775.0221123695374,20.33424086076714,28.884829600652058,2.1447879014091313,2000,0.03,5,1,0.03,,log2,20,gini,balanced_subsample,0.0,True,"{'n_estimators': 2000, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': None, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.14900864133782094,0.14900645771379512,0.14900645771379512,0.1490071855884704,1.029370237479438e-06,947,0.0,0.0,0.0,0.0,0.0,1023,0.0,0.0,0.0,0.0,0.0,1023
161.9293851852417,4.53702818975729,12.898536284764608,1.8656428029765033,300,0.03,10,4,0.0,10,log2,10,entropy,balanced_subsample,0.0,True,"{'n_estimators': 300, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 10, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.31381483595560705,0.31287279340935803,0.31188235869961156,0.3128566626881922,0.0007890129852581482,192,0.3841343113358289,0.38285134802217696,0.38202569890272386,0.38300378608690994,0.0008675596505700953,142,0.20289750191058667,0.20303774951037318,0.2023075521766801,0.2027476011992133,0.00031638552852050934,240,0.13182388025680963,0.13410455734443502,0.12929489094711683,0.13174110951612047,0.0019644101676260014,169
164.70516180992126,5.509462401219371,10.073620398839315,0.5622031110296238,300,0.0,5,20,0.0,5,sqrt,20,gini,balanced_subsample,0.01,True,"{'n_estimators': 300, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 5, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.2824354397498127,0.2791583014193746,0.27921964508747055,0.2802711287522193,0.0015306038747570166,613,0.35917125338949263,0.3582093577818814,0.35283567847221453,0.3567387632145295,0.002787694826585159,731,0.20024874949139454,0.2010944587951115,0.20165142411675796,0.200998210801088,0.0005766696243227222,396,0.1197467775150637,0.11945947991975471,0.11616739080722617,0.1184578827473482,0.0016238636997175477,559
704.3402684529623,1.8688073527604034,25.473615407943726,0.5392562255091432,2000,0.0,2,1,0.03,,sqrt,3,gini,balanced_subsample,0.0,True,"{'n_estimators': 2000, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 3, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.14900864133782094,0.14900645771379512,0.14900645771379512,0.1490071855884704,1.029370237479438e-06,947,0.0,0.0,0.0,0.0,0.0,1023,0.0,0.0,0.0,0.0,0.0,1023
42.904486894607544,1.019506327140503,7.54893946647644,0.5372903386126042,100,0.0,10,1,0.0,,log2,3,entropy,balanced_subsample,0.01,True,"{'n_estimators': 100, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': None, 'max_features': 'log2', 'max_depth': 3, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.28923275820108857,0.2884015089149457,0.2851595963197571,0.28759795447859715,0.0017572586087453528,498,0.36802040648559725,0.36708768806104686,0.3649535385053321,0.36668721101732543,0.0012836682330999343,496,0.1870923748758126,0.18587866780551981,0.186493526821152,0.1864881898341615,0.0004955082075958471,910,0.12163734442759933,0.12319605772615277,0.11989568075452824,0.12157636096942677,0.001348063122986804,498
518.5655535856882,5.257343824238035,18.91645948092143,0.5862384275705398,1000,0.0,10,4,0.0,,sqrt,5,gini,balanced_subsample,0.01,True,"{'n_estimators': 1000, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.2856509250023087,0.28072554952874357,0.28140187288540464,0.2825927824721523,0.002179989315226856,542,0.3569415000691453,0.35182856079728064,0.3518214550292185,0.3535305052985482,0.0024119392773956565,857,0.19732293649015883,0.20035644910219785,0.20041813503274306,0.1993658402083666,0.0014447705676928046,496,0.1175168671688145,0.11911843755599356,0.11673264809501327,0.11778931760660712,0.0009928644650106077,588
149.1793907483419,1.7949421002163382,10.850788275400797,1.041419750375235,300,0.0,2,1,0.0,5,sqrt,20,entropy,balanced_subsample,0.0,True,"{'n_estimators': 300, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.3117829035027517,0.30672458466892866,0.30883001014522565,0.3091124994389687,0.002074688331125381,245,0.37976885826173923,0.3754666360481957,0.37627119874770426,0.37716889768587974,0.0018675610710902932,278,0.2068034256382762,0.20489772242764986,0.20497946577029236,0.2055602046120728,0.0008797232077997596,105,0.12893994196907665,0.1289825480602535,0.12477353288696338,0.12756534097209785,0.001974183056003665,325
51.20304799079895,1.2291054715354217,7.610585927963257,0.14665454442469206,100,0.03,10,20,0.03,5,sqrt,10,entropy,balanced_subsample,0.01,True,"{'n_estimators': 100, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 10, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.27472858333351285,0.2709290189286054,0.27675765490973553,0.2741384190572846,0.0024158462637115076,783,0.3564266720274302,0.3533827826234049,0.35638265150829906,0.3553973687197114,0.001424640845055284,786,0.19303003427324023,0.19072922774823264,0.19323783558460456,0.19233236586869248,0.0011367597873502252,790,0.11593649824454282,0.11539611360239165,0.11394952779067968,0.11509404654587137,0.0008388270684344013,776
236.42493526140848,4.241234997327908,13.268481334050497,0.8033096312880933,600,0.03,2,4,0.0,5,log2,5,gini,balanced_subsample,0.01,True,"{'n_estimators': 600, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 5, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.28510419952150584,0.2832619976177738,0.282069431812816,0.2834785429840319,0.0012483649795265543,530,0.36203423721712863,0.36103353472070016,0.3589078320598058,0.36065853466587816,0.0013036029770782808,603,0.20273845638260193,0.19889014601334823,0.20145691579688804,0.20102850606427938,0.0016000050726527404,392,0.1158176943699732,0.1182687655837148,0.11553059055715803,0.11653901683694867,0.0012287202543127202,675
51.321908950805664,0.499368042340212,7.537269592285156,0.05920390496381858,100,0.0,10,20,0.0,5,sqrt,10,entropy,balanced_subsample,0.01,True,"{'n_estimators': 100, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 10, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.30400020241054154,0.29673072087952956,0.2993553792289048,0.3000287675063253,0.0030057089304140953,444,0.3729223613334642,0.3672683137900062,0.36873786511731216,0.3696428467469275,0.0023953158759513382,481,0.204942130348087,0.20157804021832382,0.20125897634257645,0.20259304896966243,0.0016661508397196182,253,0.12726981841452684,0.12507123589529273,0.12377334599556822,0.12537146676846259,0.0014431294183215948,422
